Velocity:0,Velocity:1,Velocity:2,Points:0,Points:1,Points:2,,
-0.55557501,0.00029255601,-0.192513,1.7952,6.2831898,0.224399,0.2243999,0
-0.51238501,-0.00127609,-0.36516801,2.0195999,6.2831898,0.224399,0.22439,0
-0.25703499,-0.00245061,-0.36526299,2.2439899,6.2831898,0.224399,0.2244001,0
0.031271599,-0.0034240601,-0.164178,2.46839,6.2831898,0.224399,0.2244,0
0.220029,-0.0044033499,0.207817,2.69279,6.2831898,0.224399,0.2244001,0
0.22342999,-0.0056092902,0.66156501,2.9171901,6.2831898,0.224399,0.2244,0
-0.0023173001,-0.007276,1.0490299,3.1415901,6.2831898,0.224399,0.2243998,0
-0.223399,-0.0056066299,0.661605,3.3659899,6.2831898,0.224399,0.2244001,0
-0.22003099,-0.0044011502,0.20787001,3.59039,6.2831898,0.224399,0.2244,0
-0.0312897,-0.0034231199,-0.164131,3.81479,6.2831898,0.224399,0.2243998,0
0.257029,-0.00245056,-0.36523801,4.0391898,6.2831898,0.224399,0.2244001,0
0.51241398,-0.00127596,-0.365174,4.2635899,6.2831898,0.224399,0.224399999999999,0
0.55563402,0.00029373699,-0.192543,4.4879899,6.2831898,0.224399,0.2244,0
0.157801,0.00177269,0.091303699,4.7123899,6.2831898,0.224399,0.2244001,0
-0.33291101,-0.00033607701,0.232061,4.93679,6.2831898,0.224399,0.2244,0
-0.461119,0.00095516798,0.15260801,5.16119,6.2831898,0.224399,0.2244001,0
-0.39438599,0.0029758101,0.00343653,5.3855901,6.2831898,0.224399,0.2244,0
-0.256787,0.0041236598,-0.084114499,5.6099901,6.2831898,0.224399,0.2244001,0
-0.128914,0.00386495,0.00214693,5.8343902,6.2831898,0.224399,0.2244,0
-0.0478696,0.00273431,0.35526299,6.0587902,6.2831898,0.224399,0.2243996,0
-0.00727301,0.0023348399,1.04913,6.2831898,6.2831898,0.224399,-6.2831898,-6.2831898
0.00436681,0.0049610902,0.78997397,2.7626501E-17,2.7626501E-17,0.44879901,0.224399,0
0.152307,0.00071201503,0.215736,0.224399,2.7626501E-17,0.44879901,0.22440001,0
0.054969899,-0.00246287,-0.27142599,0.44879901,2.7626501E-17,0.44879901,0.22439897,0
-0.0104452,-0.0034383,-0.47553399,0.67319798,2.7626501E-17,0.44879901,0.22440005,0
0.086858802,-0.0023437401,-0.359929,0.89759803,2.7626501E-17,0.44879901,0.22440197,0
0.331274,-0.000563354,-0.047270902,1.122,2.7626501E-17,0.44879901,0.2244,0
0.56079,-0.00073606602,0.180461,1.3464,2.7626501E-17,0.44879901,0.2243999,0
0.46844,-0.0024727399,-0.144393,1.5707999,2.7626501E-17,0.44879901,0.2244001,0
0.200868,-0.00030844999,-0.16536801,1.7952,2.7626501E-17,0.44879901,0.2243999,0
0.103748,0.00170648,-0.15965199,2.0195999,2.7626501E-17,0.44879901,0.22439,0
0.054496702,0.00297534,-0.13615,2.2439899,2.7626501E-17,0.44879901,0.2244001,0
-0.0091676796,0.0033502199,-0.079985797,2.46839,2.7626501E-17,0.44879901,0.2244,0
-0.089227401,0.0031320499,0.047489598,2.69279,2.7626501E-17,0.44879901,0.2244001,0
-0.12736399,0.0030705701,0.30870399,2.9171901,2.7626501E-17,0.44879901,0.2244,0
0.0049560601,0.0043659601,0.78987098,3.1415901,2.7626501E-17,0.44879901,0.2243998,0
0.127369,0.00307068,0.30869201,3.3659899,2.7626501E-17,0.44879901,0.2244001,0
0.089248702,0.0031322399,0.0474861,3.59039,2.7626501E-17,0.44879901,0.2244,0
0.0092073698,0.0033506299,-0.079977497,3.81479,2.7626501E-17,0.44879901,0.2243998,0
-0.054443002,0.0029754499,-0.136141,4.0391898,2.7626501E-17,0.44879901,0.2244001,0
-0.103692,0.0017059,-0.159658,4.2635899,2.7626501E-17,0.44879901,0.224399999999999,0
-0.200829,-0.00030921301,-0.16539399,4.4879899,2.7626501E-17,0.44879901,0.2244,0
-0.46699899,-0.00675424,-0.118061,4.7123899,2.7626501E-17,0.44879901,0.2244001,0
-0.56082797,-0.00073587801,0.18051299,4.93679,2.7626501E-17,0.44879901,0.2244,0
-0.33130899,-0.00056269101,-0.0472252,5.16119,2.7626501E-17,0.44879901,0.2244001,0
-0.086874902,-0.00234249,-0.35992301,5.3855901,2.7626501E-17,0.44879901,0.2244,0
0.0104492,-0.00343716,-0.475564,5.6099901,2.7626501E-17,0.44879901,0.2244001,0
-0.054951899,-0.0024626199,-0.271469,5.8343902,2.7626501E-17,0.44879901,0.2244,0
-0.152283,0.00071114098,0.21570601,6.0587902,2.7626501E-17,0.44879901,0.2243996,0
-0.00434023,0.0049600601,0.78996801,6.2831898,2.7626501E-17,0.44879901,-6.2831898,0.224399
0.00307033,0.127381,0.308723,2.7626501E-17,0.224399,0.44879901,0.224399,0
0.279484,0.212437,-0.105326,0.224399,0.224399,0.44879901,0.22440001,0
0.237487,0.27036601,-0.167183,0.44879901,0.224399,0.44879901,0.22439897,0
0.086159296,0.228319,-0.071222901,0.67319798,0.224399,0.44879901,0.22440005,0
-0.0296268,0.092303,0.039145801,0.89759803,0.224399,0.44879901,0.22440197,0
-0.029203299,-0.052821498,0.071483403,1.122,0.224399,0.44879901,0.2244,0
0.103892,-0.043338299,-0.015682099,1.3464,0.224399,0.44879901,0.2243999,0
0.326588,0.37426999,-0.22579999,1.5707999,0.224399,0.44879901,0.2244001,0
0.40525499,0.050496601,0.033443801,1.7952,0.224399,0.44879901,0.2243999,0
0.26258999,-0.110044,0.0697264,2.0195999,0.224399,0.44879901,0.22439,0
0.037239801,-0.108903,-0.0186956,2.2439899,0.224399,0.44879901,0.2244001,0
-0.16308101,0.0143945,-0.137279,2.46839,0.224399,0.44879901,0.2244,0
-0.26159099,0.182345,-0.195195,2.69279,0.224399,0.44879901,0.2244001,0
-0.212441,0.27946901,-0.105328,2.9171901,0.224399,0.44879901,0.2244,0
0.000701788,0.15231,0.215725,3.1415901,0.224399,0.44879901,0.2243998,0
0.212437,0.27950299,-0.105337,3.3659899,0.224399,0.44879901,0.2244001,0
0.26160401,0.18237799,-0.195205,3.59039,0.224399,0.44879901,0.2244,0
0.163109,0.0144085,-0.137284,3.81479,0.224399,0.44879901,0.2243998,0
-0.037206799,-0.108909,-0.018694,4.0391898,0.224399,0.44879901,0.2244001,0
-0.26256499,-0.110058,0.069731101,4.2635899,0.224399,0.44879901,0.224399999999999,0
-0.40525201,0.050495099,0.033442602,4.4879899,0.224399,0.44879901,0.2244,0
-0.321946,0.36335999,-0.21287701,4.7123899,0.224399,0.44879901,0.2244001,0
-0.103938,-0.0433424,-0.0156828,4.93679,0.224399,0.44879901,0.2244,0
0.029170301,-0.052837498,0.0714866,5.16119,0.224399,0.44879901,0.2244001,0
0.0296141,0.0922895,0.039145701,5.3855901,0.224399,0.44879901,0.2244,0
-0.086157396,0.228312,-0.071226597,5.6099901,0.224399,0.44879901,0.2244001,0
-0.237482,0.27036399,-0.16718701,5.8343902,0.224399,0.44879901,0.2244,0
-0.279484,0.212437,-0.105328,6.0587902,0.224399,0.44879901,0.2243996,0
-0.0030757,0.127381,0.30872199,6.2831898,0.224399,0.44879901,-6.2831898,0.22440001
0.0031320499,0.089232899,0.0474944,2.7626501E-17,0.44879901,0.44879901,0.224399,0
0.182356,0.26158601,-0.195191,0.224399,0.44879901,0.44879901,0.22440001,0
0.24218599,0.322032,-0.109096,0.44879901,0.44879901,0.44879901,0.22439897,0
0.191018,0.245214,0.064030297,0.67319798,0.44879901,0.44879901,0.22440005,0
0.068170004,0.069655202,0.174578,0.89759803,0.44879901,0.44879901,0.22440197,0
-0.056118101,-0.102235,0.16507301,1.122,0.44879901,0.44879901,0.2244,0
-0.0806849,-0.104164,0.070183098,1.3464,0.44879901,0.44879901,0.2243999,0
0.12951501,0.30272999,0.0124572,1.5707999,0.44879901,0.44879901,0.2244001,0
0.32878599,-0.0073150601,0.0492777,1.7952,0.44879901,0.44879901,0.2243999,0
0.240822,-0.0733964,0.0262521,2.0195999,0.44879901,0.44879901,0.22439,0
0.021655399,0.0059414501,-0.018492799,2.2439899,0.44879901,0.44879901,0.2244001,0
-0.199857,0.13925,-0.064523198,2.46839,0.44879901,0.44879901,0.2244,0
-0.32203501,0.24217799,-0.109099,2.69279,0.44879901,0.44879901,0.2244001,0
-0.270372,0.23747,-0.16717499,2.9171901,0.44879901,0.44879901,0.2244,0
-0.0024669699,0.054967701,-0.27139899,3.1415901,0.44879901,0.44879901,0.2243998,0
0.27037299,0.237505,-0.16718601,3.3659899,0.44879901,0.44879901,0.2244001,0
0.32205099,0.242208,-0.109112,3.59039,0.44879901,0.44879901,0.2244,0
0.199885,0.139257,-0.064527899,3.81479,0.44879901,0.44879901,0.2243998,0
-0.021626201,0.0059257699,-0.018484199,4.0391898,0.44879901,0.44879901,0.2244001,0
-0.240805,-0.073421396,0.0262709,4.2635899,0.44879901,0.44879901,0.224399999999999,0
-0.32879099,-0.0073265401,0.049290299,4.4879899,0.44879901,0.44879901,0.2244,0
-0.12658501,0.294074,0.0166819,4.7123899,0.44879901,0.44879901,0.2244001,0
0.080645703,-0.104177,0.070157997,4.93679,0.44879901,0.44879901,0.2244,0
0.056093901,-0.102259,0.165061,5.16119,0.44879901,0.44879901,0.2244001,0
-0.068174899,0.069636002,0.174578,5.3855901,0.44879901,0.44879901,0.2244,0
-0.19101,0.245204,0.064038098,5.6099901,0.44879901,0.44879901,0.2244001,0
-0.24217699,0.32203001,-0.109088,5.8343902,0.44879901,0.44879901,0.2244,0
-0.182355,0.26158601,-0.195187,6.0587902,0.44879901,0.44879901,0.2243996,0
-0.00313704,0.089233197,0.047495302,6.2831898,0.44879901,0.44879901,-6.2831898,0.22439897
0.0033509701,0.0091590397,-0.079970203,2.7626501E-17,0.67319798,0.44879901,0.224399,0
0.0143965,0.163074,-0.137272,0.224399,0.67319798,0.44879901,0.22440001,0
0.139246,0.19985899,-0.064515598,0.44879901,0.67319798,0.44879901,0.22439897,0
0.21722201,0.13072801,0.050548699,0.67319798,0.67319798,0.44879901,0.22440005,0
0.177659,-0.0026855899,0.149838,0.89759803,0.67319798,0.44879901,0.22440197,0
0.0398991,-0.128327,0.204936,1.122,0.67319798,0.44879901,0.2244,0
-0.086700499,-0.143723,0.217094,1.3464,0.67319798,0.44879901,0.2243999,0
-0.00317004,0.087464496,0.21708301,1.5707999,0.67319798,0.44879901,0.2244001,0
0.17710701,-0.063699,0.021493999,1.7952,0.67319798,0.44879901,0.2243999,0
0.16210499,0.0131959,-0.041146401,2.0195999,0.67319798,0.44879901,0.22439,0
0.0323967,0.143307,-0.0113176,2.2439899,0.67319798,0.44879901,0.2244001,0
-0.13071699,0.217233,0.050540902,2.46839,0.67319798,0.44879901,0.2244,0
-0.245208,0.191019,0.064029098,2.69279,0.67319798,0.44879901,0.2244001,0
-0.22831801,0.086149,-0.071213499,2.9171901,0.67319798,0.44879901,0.2244,0
-0.0034370199,-0.010448,-0.47550899,3.1415901,0.67319798,0.44879901,0.2243998,0
0.228323,0.086172998,-0.071225598,3.3659899,0.67319798,0.44879901,0.2244001,0
0.245224,0.191037,0.0640167,3.59039,0.67319798,0.44879901,0.2244,0
0.130743,0.21723101,0.050538201,3.81479,0.67319798,0.44879901,0.2243998,0
-0.032370199,0.143286,-0.0113056,4.0391898,0.67319798,0.44879901,0.2244001,0
-0.16208801,0.0131663,-0.041124102,4.2635899,0.67319798,0.44879901,0.224399999999999,0
-0.17710701,-0.063719898,0.021508601,4.4879899,0.67319798,0.44879901,0.2244,0
0.0027539299,0.084031701,0.21720199,4.7123899,0.67319798,0.44879901,0.2244001,0
0.086677,-0.143739,0.217066,4.93679,0.67319798,0.44879901,0.2244,0
-0.0399087,-0.12834901,0.204923,5.16119,0.67319798,0.44879901,0.2244001,0
-0.177652,-0.0027019,0.149839,5.3855901,0.67319798,0.44879901,0.2244,0
-0.217206,0.13072,0.050558001,5.6099901,0.67319798,0.44879901,0.2244001,0
-0.13923,0.19985799,-0.064507,5.8343902,0.67319798,0.44879901,0.2244,0
-0.0143878,0.163075,-0.13726901,6.0587902,0.67319798,0.44879901,0.2243996,0
-0.00334789,0.0091591002,-0.079969697,6.2831898,0.67319798,0.44879901,-6.2831898,0.22440005
0.0029760899,-0.054510102,-0.136131,2.7626501E-17,0.89759803,0.44879901,0.224399,0
-0.108904,-0.037248701,-0.0186901,0.224399,0.89759803,0.44879901,0.22440001,0
0.0059354599,-0.021652199,-0.0184852,0.44879901,0.89759803,0.44879901,0.22439897,0
0.143297,-0.032383598,-0.0113063,0.67319798,0.89759803,0.44879901,0.22440005,0
0.188862,-0.072539002,0.058883101,0.89759803,0.89759803,0.44879901,0.22440197,0
0.118197,-0.123647,0.179947,1.122,0.89759803,0.44879901,0.2244,0
-0.0032522101,-0.145668,0.271575,1.3464,0.89759803,0.44879901,0.2243999,0
-0.0232997,-0.0777696,0.185562,1.5707999,0.89759803,0.44879901,0.2244001,0
0.073182799,-0.060423698,0.00656847,1.7952,0.89759803,0.44879901,0.2243999,0
0.103161,0.084419899,-0.0138571,2.0195999,0.89759803,0.44879901,0.22439,0
0.072554201,0.18887401,0.058873799,2.2439899,0.89759803,0.44879901,0.2244001,0
0.0027008101,0.177674,0.14983401,2.46839,0.89759803,0.44879901,0.2244,0
-0.0696408,0.068180002,0.17457899,2.69279,0.89759803,0.44879901,0.2244001,0
-0.092293002,-0.029625401,0.0391495,2.9171901,0.89759803,0.44879901,0.2244,0
-0.0023437301,0.086864203,-0.359929,3.1415901,0.89759803,0.44879901,0.2243998,0
0.092294097,-0.0296124,0.0391399,3.3659899,0.89759803,0.44879901,0.2244001,0
0.0696491,0.068188399,0.174568,3.59039,0.89759803,0.44879901,0.2244,0
-0.0026861201,0.17767,0.149829,3.81479,0.89759803,0.44879901,0.2243998,0
-0.072536796,0.18885601,0.058878399,4.0391898,0.89759803,0.44879901,0.2244001,0
-0.103146,0.084393904,-0.0138455,4.2635899,0.89759803,0.44879901,0.224399999999999,0
-0.073176101,-0.0604476,0.00657736,4.4879899,0.89759803,0.44879901,0.2244,0
0.0201518,-0.077005804,0.185274,4.7123899,0.89759803,0.44879901,0.2244001,0
0.0032468401,-0.14568201,0.271559,4.93679,0.89759803,0.44879901,0.2244,0
-0.11819,-0.123659,0.179938,5.16119,0.89759803,0.44879901,0.2244001,0
-0.188843,-0.072546601,0.058883101,5.3855901,0.89759803,0.44879901,0.2244,0
-0.143272,-0.032385699,-0.0113016,5.6099901,0.89759803,0.44879901,0.2244001,0
-0.0059150201,-0.0216501,-0.018480999,5.8343902,0.89759803,0.44879901,0.2244,0
0.108915,-0.037245601,-0.018689601,6.0587902,0.89759803,0.44879901,0.2243996,0
-0.0029706899,-0.054510199,-0.136131,6.2831898,0.89759803,0.44879901,-6.2831898,0.22440197
0.0017064899,-0.103756,-0.159648,2.7626501E-17,1.122,0.44879901,0.224399,0
-0.11004,-0.262602,0.069724001,0.224399,1.122,0.44879901,0.22440001,0
-0.073393703,-0.240822,0.0262553,0.44879901,1.122,0.44879901,0.22439897,0
0.0131955,-0.162093,-0.041136298,0.67319798,1.122,0.44879901,0.22440005,0
0.0844175,-0.103146,-0.013846,0.89759803,1.122,0.44879901,0.22440197,0
0.108104,-0.093768403,0.096418403,1.122,1.122,0.44879901,0.2244,0
0.085227802,-0.116804,0.14763699,1.3464,1.122,0.44879901,0.2243999,0
0.045855202,-0.110012,-0.133835,1.5707999,1.122,0.44879901,0.2244001,0
0.057301201,0.00892998,-0.021906599,1.7952,1.122,0.44879901,0.2243999,0
0.093776204,0.108106,0.096414998,2.0195999,1.122,0.44879901,0.22439,0
0.123656,0.118207,0.17994601,2.2439899,1.122,0.44879901,0.2244001,0
0.12834001,0.0399157,0.204937,2.46839,1.122,0.44879901,0.2244,0
0.102251,-0.056102,0.16507401,2.69279,1.122,0.44879901,0.2244001,0
0.052835301,-0.029190401,0.071477197,2.9171901,1.122,0.44879901,0.2244,0
-0.00057110999,0.33129299,-0.047296699,3.1415901,1.122,0.44879901,0.2243998,0
-0.0528441,-0.0291827,0.071472399,3.3659899,1.122,0.44879901,0.2244001,0
-0.102257,-0.056094401,0.16506401,3.59039,1.122,0.44879901,0.2244,0
-0.128342,0.0399171,0.204925,3.81479,1.122,0.44879901,0.2243998,0
-0.123653,0.1182,0.17993499,4.0391898,1.122,0.44879901,0.2244001,0
-0.093768999,0.108089,0.096409403,4.2635899,1.122,0.44879901,0.224399999999999,0
-0.057292499,0.0089106504,-0.0219035,4.4879899,1.122,0.44879901,0.2244,0
-0.049898401,-0.108164,-0.13251001,4.7123899,1.122,0.44879901,0.2244001,0
-0.085219003,-0.116808,0.14764,4.93679,1.122,0.44879901,0.2244,0
-0.108085,-0.093768902,0.096416399,5.16119,1.122,0.44879901,0.2244001,0
-0.0843907,-0.103144,-0.013849,5.3855901,1.122,0.44879901,0.2244,0
-0.013169,-0.16208901,-0.041138101,5.6099901,1.122,0.44879901,0.2244001,0
0.073411897,-0.240816,0.0262553,5.8343902,1.122,0.44879901,0.2244,0
0.110047,-0.26259699,0.069724903,6.0587902,1.122,0.44879901,0.2243996,0
-0.0017067,-0.103756,-0.159648,6.2831898,1.122,0.44879901,-6.2831898,0.2244
-0.000308738,-0.20087101,-0.165381,2.7626501E-17,1.3464,0.44879901,0.224399,0
0.050510298,-0.40527099,0.033430599,0.224399,1.3464,0.44879901,0.22440001,0
-0.00730281,-0.32879299,0.049270499,0.44879901,1.3464,0.44879901,0.22439897,0
-0.063694097,-0.1771,0.0214954,0.67319798,1.3464,0.44879901,0.22440005,0
-0.060424902,-0.073169202,0.0065770601,0.89759803,1.3464,0.44879901,0.22440197,0
0.00892781,-0.057293199,-0.0218974,1.122,1.3464,0.44879901,0.2244,0
0.098971903,-0.087079197,-0.173225,1.3464,1.3464,0.44879901,0.2243999,0
0.109585,-0.0371029,-0.64205998,1.5707999,1.3464,0.44879901,0.2244001,0
0.087071903,0.0989682,-0.173223,1.7952,1.3464,0.44879901,0.2243999,0
0.1168,0.0852255,0.14764801,2.0195999,1.3464,0.44879901,0.22439,0
0.145669,-0.0032445199,0.27158201,2.2439899,1.3464,0.44879901,0.2244001,0
0.143727,-0.086684398,0.21709301,2.46839,1.3464,0.44879901,0.2244,0
0.104171,-0.080665998,0.070173703,2.69279,1.3464,0.44879901,0.2244001,0
0.0433429,0.10391,-0.0156975,2.9171901,1.3464,0.44879901,0.2244,0
-0.00075174001,0.56081301,0.180438,3.1415901,1.3464,0.44879901,0.2243998,0
-0.0433603,0.103916,-0.0157007,3.3659899,1.3464,0.44879901,0.2244001,0
-0.104186,-0.080655701,0.070161901,3.59039,1.3464,0.44879901,0.2244,0
-0.143739,-0.086675704,0.21707401,3.81479,1.3464,0.44879901,0.2243998,0
-0.145675,-0.0032423299,0.27156299,4.0391898,1.3464,0.44879901,0.2244001,0
-0.1168,0.085219398,0.14763799,4.2635899,1.3464,0.44879901,0.224399999999999,0
-0.087067097,0.098958097,-0.173214,4.4879899,1.3464,0.44879901,0.2244,0
-0.112492,-0.037450802,-0.639552,4.7123899,1.3464,0.44879901,0.2244001,0
-0.098959498,-0.087072499,-0.173204,4.93679,1.3464,0.44879901,0.2244,0
-0.00890892,-0.057285201,-0.021891501,5.16119,1.3464,0.44879901,0.2244001,0
0.060446601,-0.073162198,0.0065727201,5.3855901,1.3464,0.44879901,0.2244,0
0.063712597,-0.177094,0.0214884,5.6099901,1.3464,0.44879901,0.2244001,0
0.0073129698,-0.328787,0.049267098,5.8343902,1.3464,0.44879901,0.2244,0
-0.05051,-0.40526599,0.033432301,6.0587902,1.3464,0.44879901,0.2243996,0
0.00030402001,-0.20087101,-0.165381,6.2831898,1.3464,0.44879901,-6.2831898,0.2243999
-0.00675365,-0.467013,-0.11803,2.7626501E-17,1.5707999,0.44879901,0.224399,0
0.36333999,-0.32193401,-0.212874,0.224399,1.5707999,0.44879901,0.22440001,0
0.29404601,-0.126563,0.0166831,0.44879901,1.5707999,0.44879901,0.22439897,0
0.084005304,0.0027741501,0.21721099,0.67319798,1.5707999,0.44879901,0.22440005,0
-0.077028602,0.020164501,0.185287,0.89759803,1.5707999,0.44879901,0.22440197,0
-0.108183,-0.049897,-0.13249999,1.122,1.5707999,0.44879901,0.2244,0
-0.0374691,-0.112505,-0.63955599,1.3464,1.5707999,0.44879901,0.2243999,0
-0.0023556901,0.00174833,-1.08928,1.5707999,1.5707999,0.44879901,0.2244001,0
0.037080199,0.10957,-0.64202601,1.7952,1.5707999,0.44879901,0.2243999,0
0.110004,0.045845799,-0.133807,2.0195999,1.5707999,0.44879901,0.22439,0
0.077767603,-0.023293899,0.18556499,2.2439899,1.5707999,0.44879901,0.2244001,0
-0.087471999,-0.0031518401,0.217059,2.46839,1.5707999,0.44879901,0.2244,0
-0.30274999,0.129536,0.0124216,2.69279,1.5707999,0.44879901,0.2244001,0
-0.37429601,0.326599,-0.22581699,2.9171901,1.5707999,0.44879901,0.2244,0
-0.0024834401,0.468436,-0.144343,3.1415901,1.5707999,0.44879901,0.2243998,0
0.374286,0.32659999,-0.22583,3.3659899,1.5707999,0.44879901,0.2244001,0
0.302751,0.129539,0.0123985,3.59039,1.5707999,0.44879901,0.2244,0
0.087480001,-0.0031489299,0.217041,3.81479,1.5707999,0.44879901,0.2243998,0
-0.077758402,-0.0232943,0.18556701,4.0391898,1.5707999,0.44879901,0.2244001,0
-0.11,0.045841102,-0.13378,4.2635899,1.5707999,0.44879901,0.224399999999999,0
-0.037081901,0.109566,-0.64198399,4.4879899,1.5707999,0.44879901,0.2244,0
0.00177894,-0.00233754,-1.08925,4.7123899,1.5707999,0.44879901,0.2244001,0
0.037467699,-0.112495,-0.63952601,4.93679,1.5707999,0.44879901,0.2244,0
0.108179,-0.049892701,-0.13248201,5.16119,1.5707999,0.44879901,0.2244001,0
0.077022403,0.0201624,0.18528999,5.3855901,1.5707999,0.44879901,0.2244,0
-0.084009498,0.0027687801,0.21720301,5.6099901,1.5707999,0.44879901,0.2244001,0
-0.294045,-0.126568,0.016674001,5.8343902,1.5707999,0.44879901,0.2244,0
-0.36333099,-0.321935,-0.212878,6.0587902,1.5707999,0.44879901,0.2243996,0
0.0067653102,-0.467013,-0.11803,6.2831898,1.5707999,0.44879901,-6.2831898,0.2244001
-0.00073543098,-0.56081402,0.180508,2.7626501E-17,1.7952,0.44879901,0.224399,0
-0.043327,-0.103908,-0.015663801,0.224399,1.7952,0.44879901,0.22440001,0
-0.104158,0.080673598,0.0701795,0.44879901,1.7952,0.44879901,0.22439897,0
-0.143722,0.086694799,0.21708401,0.67319798,1.7952,0.44879901,0.22440005,0
-0.145668,0.0032512201,0.27157599,0.89759803,1.7952,0.44879901,0.22440197,0
-0.116797,-0.0852274,0.14765599,1.122,1.7952,0.44879901,0.2244,0
-0.087064199,-0.098977797,-0.17319299,1.3464,1.7952,0.44879901,0.2243999,0
-0.112493,0.037442699,-0.639543,1.5707999,1.7952,0.44879901,0.2244001,0
-0.098976202,0.087055303,-0.1732,1.7952,1.7952,0.44879901,0.2243999,0
-0.0089399302,0.057290498,-0.021888699,2.0195999,1.7952,0.44879901,0.22439,0
0.06041,0.073190801,0.0065747402,2.2439899,1.7952,0.44879901,0.2244001,0
0.063681297,0.177129,0.021488899,2.46839,1.7952,0.44879901,0.2244,0
0.0072955298,0.328807,0.049268998,2.69279,1.7952,0.44879901,0.2244001,0
-0.050512299,0.40526,0.033446498,2.9171901,1.7952,0.44879901,0.2244,0
-0.000304591,0.20085,-0.16532999,3.1415901,1.7952,0.44879901,0.2243998,0
0.0505099,0.40525001,0.033439901,3.3659899,1.7952,0.44879901,0.2244001,0
-0.0073072398,0.32879701,0.049259,3.59039,1.7952,0.44879901,0.2244,0
-0.063700996,0.17712,0.0214817,3.81479,1.7952,0.44879901,0.2243998,0
-0.060432699,0.073183604,0.00657637,4.0391898,1.7952,0.44879901,0.2244001,0
0.0089200297,0.057284899,-0.0218751,4.2635899,1.7952,0.44879901,0.224399999999999,0
0.098963402,0.087054498,-0.173177,4.4879899,1.7952,0.44879901,0.2244,0
0.109573,0.037110601,-0.64199102,4.7123899,1.7952,0.44879901,0.2244001,0
0.087061197,-0.098963298,-0.17319,4.93679,1.7952,0.44879901,0.2244,0
0.116797,-0.085221298,0.14764699,5.16119,1.7952,0.44879901,0.2244001,0
0.14567199,0.0032476,0.27156201,5.3855901,1.7952,0.44879901,0.2244,0
0.143731,0.086685002,0.217072,5.6099901,1.7952,0.44879901,0.2244001,0
0.104171,0.080663398,0.070172101,5.8343902,1.7952,0.44879901,0.2244,0
0.0433429,-0.103914,-0.0156659,6.0587902,1.7952,0.44879901,0.2243996,0
0.000751646,-0.56081402,0.180507,6.2831898,1.7952,0.44879901,-6.2831898,0.2243999
-0.00056297798,-0.331274,-0.0472348,2.7626501E-17,2.0195999,0.44879901,0.224399,0
-0.052804802,0.0291925,0.071507297,0.224399,2.0195999,0.44879901,0.22440001,0
-0.10222,0.0561077,0.16508099,0.44879901,2.0195999,0.44879901,0.22439897,0
-0.128318,-0.039905801,0.204933,0.67319798,2.0195999,0.44879901,0.22440005,0
-0.123641,-0.118202,0.17994399,0.89759803,2.0195999,0.44879901,0.22440197,0
-0.093761303,-0.10811,0.096425503,1.122,2.0195999,0.44879901,0.2244,0
-0.057282601,-0.0089384401,-0.021880601,1.3464,2.0195999,0.44879901,0.2243999,0
-0.0498893,0.10817,-0.132488,1.5707999,2.0195999,0.44879901,0.2244001,0
-0.085226998,0.116788,0.14765599,1.7952,2.0195999,0.44879901,0.2243999,0
-0.10811,0.093765996,0.096420199,2.0195999,2.0195999,0.44879901,0.22439,0
-0.084424503,0.103165,-0.0138547,2.2439899,2.0195999,0.44879901,0.2244001,0
-0.0131976,0.16212,-0.041145001,2.46839,2.0195999,0.44879901,0.2244,0
0.073398501,0.24083801,0.0262556,2.69279,2.0195999,0.44879901,0.2244001,0
0.110049,0.262602,0.069736801,2.9171901,2.0195999,0.44879901,0.2244,0
0.0017078799,0.103766,-0.15963,3.1415901,2.0195999,0.44879901,0.2243998,0
-0.110053,0.26258799,0.069732599,3.3659899,2.0195999,0.44879901,0.2244001,0
-0.0734163,0.240824,0.0262536,3.59039,2.0195999,0.44879901,0.2244,0
0.0131701,0.162112,-0.041144501,3.81479,2.0195999,0.44879901,0.2243998,0
0.084395498,0.103163,-0.0138534,4.0391898,2.0195999,0.44879901,0.2244001,0
0.108089,0.093768798,0.096420601,4.2635899,2.0195999,0.44879901,0.224399999999999,0
0.085216902,0.116794,0.14765599,4.4879899,2.0195999,0.44879901,0.2244,0
0.0458382,0.110041,-0.133793,4.7123899,2.0195999,0.44879901,0.2244001,0
0.0572786,-0.0089143701,-0.0218805,4.93679,2.0195999,0.44879901,0.2244,0
0.093756303,-0.108089,0.096421301,5.16119,2.0195999,0.44879901,0.2244001,0
0.123637,-0.118191,0.17993701,5.3855901,2.0195999,0.44879901,0.2244,0
0.128317,-0.039905701,0.204925,5.6099901,2.0195999,0.44879901,0.2244001,0
0.102223,0.056101698,0.16507199,5.8343902,2.0195999,0.44879901,0.2244,0
0.052812502,0.029186901,0.071501397,6.0587902,2.0195999,0.44879901,0.2243996,0
0.00057179999,-0.331274,-0.047234699,6.2831898,2.0195999,0.44879901,-6.2831898,0.22439
-0.0023435301,-0.086840801,-0.359936,2.7626501E-17,2.2439899,0.44879901,0.224399,0
0.092323601,0.0296198,0.0391527,0.224399,2.2439899,0.44879901,0.22440001,0
0.069675699,-0.068176404,0.174584,0.44879901,2.2439899,0.44879901,0.22439897,0
-0.0026740599,-0.177659,0.149839,0.67319798,2.2439899,0.44879901,0.22440005,0
-0.0725374,-0.18886299,0.0588797,0.89759803,2.2439899,0.44879901,0.22440197,0
