Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.0020306,100.20306,-0.000002160049,0.4994894,0.00001296159,1,0.50893837,3.1415927,0.50893837,0
1.0020103,100.20103,-0.0000021666153,0.50497997,0.000014400268,1,0.51522154,3.1415927,0.51522154,0
1.0019901,100.19901,-0.0000021731819,0.51047057,0.000015838959,1,0.52150476,3.1415927,0.52150476,0
1.0019698,100.19698,-0.0000021797482,0.51596111,0.000017277636,1,0.52778792,3.1415927,0.52778792,0
1.0019497,100.19496,-0.0000021863145,0.52145171,0.000018716328,1,0.53407115,3.1415927,0.53407115,0
1.0019294,100.19293,-0.0000021928809,0.52694225,0.000020155005,1,0.54035431,3.1415927,0.54035431,0
1.0019091,100.19091,-0.0000021994472,0.53243285,0.000021593696,1,0.54663754,3.1415927,0.54663754,0
1.0018889,100.18889,-0.0000022060135,0.53792346,0.000023032375,1,0.5529207,3.1415927,0.5529207,0
1.0018686,100.18687,-0.0000022125798,0.543414,0.000024471052,1,0.55920386,3.1415927,0.55920386,0
1.0018483,100.18484,-0.0000022191462,0.5489046,0.000025909743,1,0.56548709,3.1415927,0.56548709,0
1.0018281,100.18281,-0.0000021192875,0.55437064,0.000026977741,1,0.57177025,3.1415927,0.57177025,0
1.001807,100.18069,-0.0000021054655,0.55959165,0.000027678867,1,0.57805347,3.1415927,0.57805347,0
1.0017859,100.17858,-0.0000020916439,0.56481266,0.000028379987,1,0.58433664,3.1415927,0.58433664,0
1.0017647,100.17647,-0.000002077822,0.57003373,0.000029081113,1,0.59061986,3.1415927,0.59061986,0
1.0017436,100.17435,-0.0000020640002,0.57525474,0.000029782233,1,0.59690303,3.1415927,0.59690303,0
1.0017225,100.17225,-0.0000020501784,0.58047569,0.000030483352,1,0.60318619,3.1415927,0.60318619,0
1.0017014,100.17014,-0.0000020363566,0.58569676,0.000031184478,1,0.60946941,3.1415927,0.60946941,0
1.0016803,100.16802,-0.0000020225348,0.59091777,0.0000318856,1,0.61575258,3.1415927,0.61575258,0
1.0016592,100.16591,-0.000002008713,0.59613878,0.000032586726,1,0.6220358,3.1415927,0.6220358,0
1.0016381,100.1638,-0.0000019948914,0.60135978,0.000033287844,1,0.62831897,3.1415927,0.62831897,0
1.0016168,100.16168,-0.0000019810695,0.60658085,0.00003398897,1,0.63460219,3.1415927,0.63460219,0
1.0015957,100.15957,-0.0000019672477,0.6118018,0.000034690089,1,0.64088535,3.1415927,0.64088535,0
1.0015746,100.15746,-0.0000018420252,0.61680472,0.000036544479,1,0.64716852,3.1415927,0.64716852,0
1.0015535,100.15535,-0.0000018332595,0.62172598,0.000039227543,1,0.65345174,3.1415927,0.65345174,0
1.0015324,100.15324,-0.000001824494,0.62664717,0.000041910585,1,0.6597349,3.1415927,0.6597349,0
1.0015113,100.15112,-0.0000018157283,0.63156843,0.000044593653,1,0.66601813,3.1415927,0.66601813,0
1.0014902,100.14902,-0.0000018069628,0.63648963,0.000047276695,1,0.67230129,3.1415927,0.67230129,0
1.001469,100.1469,-0.0000017981971,0.64141083,0.000049959763,1,0.67858452,3.1415927,0.67858452,0
1.0014479,100.14479,-0.0000017894315,0.64633203,0.000052642801,1,0.68486768,3.1415927,0.68486768,0
1.0014268,100.14268,-0.0000017806659,0.65125328,0.000055325869,1,0.6911509,3.1415927,0.6911509,0
1.0014057,100.14057,-0.0000017719003,0.65617448,0.000058008911,1,0.69743407,3.1415927,0.69743407,0
1.0013846,100.13846,-0.0000017631348,0.66109568,0.000060691953,1,0.70371723,3.1415927,0.70371723,0
1.0013635,100.13634,-0.0000017543691,0.66601694,0.000063375017,1,0.71000046,3.1415927,0.71000046,0
1.001343,100.1343,-0.0000016870206,0.67081869,0.000064567044,1,0.71628362,3.1415927,0.71628362,0
1.0013236,100.13236,-0.0000018610583,0.67541146,0.000063893094,1,0.72256684,3.1415927,0.72256684,0
1.0013043,100.13042,-0.0000020350944,0.68000424,0.000063219144,1,0.72885001,3.1415927,0.72885001,0
1.001285,100.12849,-0.0000022091322,0.68459707,0.000062545194,1,0.73513323,3.1415927,0.73513323,0
1.0012655,100.12656,-0.0000023831683,0.68918985,0.000061871251,1,0.74141639,3.1415927,0.74141639,0
1.0012462,100.12462,-0.0000025572044,0.69378263,0.000061197308,1,0.74769956,3.1415927,0.74769956,0
1.0012268,100.12268,-0.0000027312421,0.69837546,0.000060523358,1,0.75398278,3.1415927,0.75398278,0
1.0012075,100.12074,-0.0000029052783,0.70296824,0.000059849415,1,0.76026595,3.1415927,0.76026595,0
1.001188,100.1188,-0.000003079316,0.70756108,0.000059175465,1,0.76654917,3.1415927,0.76654917,0
1.0011687,100.11687,-0.0000032533521,0.71215385,0.000058501519,1,0.77283233,3.1415927,0.77283233,0
1.0011493,100.11494,-0.0000034273899,0.71674669,0.000057827569,1,0.77911556,3.1415927,0.77911556,0
1.00113,100.113,-0.0000010963366,0.72133642,0.00011287873,1,0.78539872,3.1415927,0.78539872,0
1.0011123,100.11124,-0.0000010358036,0.72557342,0.00011211288,1,0.79168189,3.1415927,0.79168189,0
1.0010948,100.10948,-0.0000010729339,0.72981048,0.0001115297,1,0.79796511,3.1415927,0.79796511,0
1.0010772,100.10772,-0.0000011100637,0.73404747,0.00011094653,1,0.80424827,3.1415927,0.80424827,0
1.0010595,100.10596,-0.0000011471941,0.73828447,0.00011036335,1,0.8105315,3.1415927,0.8105315,0
1.001042,100.1042,-0.000001184324,0.74252146,0.00010978018,1,0.81681466,3.1415927,0.81681466,0
1.0010244,100.10244,-0.0000012214542,0.74675852,0.000109197,1,0.82309788,3.1415927,0.82309788,0
1.0010067,100.10068,-0.0000012585841,0.75099552,0.00010861383,1,0.82938105,3.1415927,0.82938105,0
1.0009892,100.09892,-0.000001295714,0.75523251,0.00010803065,1,0.83566421,3.1415927,0.83566421,0
1.0009716,100.09716,-0.0000013328442,0.75946957,0.00010744748,1,0.84194744,3.1415927,0.84194744,0
1.0009539,100.0954,-0.0000013699741,0.76370656,0.0001068643,1,0.8482306,3.1415927,0.8482306,0
1.0009364,100.09364,-0.0000014071044,0.76794362,0.00010628112,1,0.85451382,3.1415927,0.85451382,0
1.0009204,100.09205,-0.0000013016312,0.77193815,0.00010558566,1,0.86079699,3.1415927,0.86079699,0
1.0009055,100.09055,-0.0000013391816,0.77579421,0.00010518834,1,0.86708021,3.1415927,0.86708021,0
1.0008905,100.08906,-0.0000013767317,0.77965027,0.00010479102,1,0.87336338,3.1415927,0.87336338,0
1.0008756,100.08756,-0.0000014142818,0.78350633,0.0001043937,1,0.87964654,3.1415927,0.87964654,0
1.0008606,100.08607,-0.0000014518322,0.7873624,0.00010399638,1,0.88592976,3.1415927,0.88592976,0
1.0008457,100.08456,-0.0000014893824,0.79121846,0.00010359906,1,0.89221293,3.1415927,0.89221293,0
1.0008307,100.08307,-0.0000015269328,0.79507458,0.00010320175,1,0.89849615,3.1415927,0.89849615,0
1.0008157,100.08157,-0.0000015644829,0.79893059,0.00010280443,1,0.90477931,3.1415927,0.90477931,0
1.0008007,100.08008,-0.0000016020333,0.80278671,0.0001024071,1,0.91106254,3.1415927,0.91106254,0
1.0007858,100.07858,-0.0000016395834,0.80664277,0.00010200978,1,0.9173457,3.1415927,0.9173457,0
1.0007708,100.07709,-0.0000016771339,0.81049883,0.00010161247,1,0.92362893,3.1415927,0.92362893,0
1.0007566,100.07566,-0.0000015469067,0.81424481,0.00010112301,1,0.92991209,3.1415927,0.92991209,0
1.0007442,100.07442,-0.0000015218635,0.81769741,0.00010115733,1,0.93619525,3.1415927,0.93619525,0
1.0007319,100.0732,-0.0000014968201,0.82115,0.00010119165,1,0.94247848,3.1415927,0.94247848,0
1.0007197,100.07196,-0.0000014717768,0.82460254,0.00010122597,1,0.94876164,3.1415927,0.94876164,0
1.0007074,100.07073,-0.0000014467334,0.82805514,0.00010126028,1,0.95504487,3.1415927,0.95504487,0
1.000695,100.0695,-0.0000014216903,0.83150774,0.0001012946,1,0.96132803,3.1415927,0.96132803,0
1.0006827,100.06827,-0.0000013966469,0.83496034,0.00010132892,1,0.96761125,3.1415927,0.96761125,0
1.0006704,100.06704,-0.0000013716036,0.83841288,0.00010136324,1,0.97389442,3.1415927,0.97389442,0
1.000658,100.0658,-0.0000013465605,0.84186548,0.00010139756,1,0.98017758,3.1415927,0.98017758,0
1.0006458,100.06458,-0.0000013215171,0.84531808,0.00010143188,1,0.9864608,3.1415927,0.9864608,0
1.0006335,100.06334,-0.0000012964739,0.84877062,0.0001014662,1,0.99274397,3.1415927,0.99274397,0
1.0006211,100.06211,-0.0000012714304,0.85222322,0.00010150053,1,0.99902719,3.1415927,0.99902719,0
1.000612,100.0612,-0.0000011007724,0.85529149,0.00010196549,1,1.0053104,3.1415927,1.0053104,0
1.0006032,100.06032,-0.0000010891479,0.85832131,0.00010268047,1,1.0115936,3.1415927,1.0115936,0
1.0005944,100.05944,-0.0000010775234,0.86135113,0.00010339544,1,1.0178767,3.1415927,1.0178767,0
1.0005856,100.05856,-0.0000010658989,0.86438096,0.00010411042,1,1.0241599,3.1415927,1.0241599,0
1.0005769,100.05768,-0.0000010542744,0.86741084,0.0001048254,1,1.0304431,3.1415927,1.0304431,0
1.000568,100.0568,-0.0000010426498,0.87044072,0.00010554038,1,1.0367264,3.1415927,1.0367264,0
1.0005592,100.05592,-0.0000010310254,0.87347054,0.00010625536,1,1.0430095,3.1415927,1.0430095,0
1.0005504,100.05504,-0.0000010194009,0.87650037,0.00010697034,1,1.0492927,3.1415927,1.0492927,0
1.0005416,100.05416,-0.0000010077764,0.87953019,0.00010768532,1,1.0555758,3.1415927,1.0555758,0
1.0005327,100.05328,-0.0000009961517,0.88256007,0.00010840031,1,1.0618591,3.1415927,1.0618591,0
