"Density","Pressure","Velocity:0","Velocity:1","Vorticity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0007049,100.0705,0.82834893,-1.3916225e-06,8.9138455e-05,1,4.0966396,4.0966396,3.1415927,0
1.0006914,100.06915,0.83195895,-1.4076019e-06,8.733468e-05,1,4.1029229,4.1029229,3.1415927,0
1.0006782,100.06783,0.8355152,-1.291643e-06,8.7162982e-05,1,4.1092062,4.1092062,3.1415927,0
1.0006667,100.06668,0.8387754,-1.2977e-06,9.4897187e-05,1,4.1154895,4.1154895,3.1415927,0
1.0006553,100.06554,0.84203535,-1.3037567e-06,0.00010263081,1,4.1217723,4.1217723,3.1415927,0
1.000644,100.06439,0.84529555,-1.3098137e-06,0.00011036502,1,4.1280556,4.1280556,3.1415927,0
1.0006325,100.06325,0.8485558,-1.3158707e-06,0.00011809923,1,4.1343389,4.1343389,3.1415927,0
1.0006211,100.0621,0.851816,-1.3219277e-06,0.00012583344,1,4.1406221,4.1406221,3.1415927,0
1.0006096,100.06096,0.85507619,-1.3279848e-06,0.00013356765,1,4.1469054,4.1469054,3.1415927,0
1.0005982,100.05981,0.85833621,-1.3340414e-06,0.00014130127,1,4.1531882,4.1531882,3.1415927,0
1.0005867,100.05867,0.86159641,-1.3400984e-06,0.00014903548,1,4.1594715,4.1594715,3.1415927,0
1.0005753,100.05753,0.8648566,-1.3461554e-06,0.00015676969,1,4.1657548,4.1657548,3.1415927,0
1.0005661,100.05661,0.8679207,-1.2033037e-06,0.00015280143,1,4.1720381,4.1720381,3.1415927,0
1.0005589,100.05588,0.87081724,-1.1840864e-06,0.00013853674,1,4.1783214,4.1783214,3.1415927,0
1.0005516,100.05515,0.87371355,-1.1648706e-06,0.00012427312,1,4.1846042,4.1846042,3.1415927,0
1.0005443,100.05442,0.8766101,-1.1456533e-06,0.00011000844,1,4.1908875,4.1908875,3.1415927,0
1.0005369,100.0537,0.87950665,-1.1264361e-06,9.5743751e-05,1,4.1971707,4.1971707,3.1415927,0
1.0005296,100.05297,0.88240314,-1.1072188e-06,8.1479062e-05,1,4.203454,4.203454,3.1415927,0
1.0005224,100.05224,0.88529968,-1.0880016e-06,6.7214372e-05,1,4.2097373,4.2097373,3.1415927,0
1.0005151,100.05151,0.88819599,-1.0687858e-06,5.2950771e-05,1,4.2160201,4.2160201,3.1415927,0
1.0005078,100.05079,0.89109254,-1.0495685e-06,3.8686081e-05,1,4.2223034,4.2223034,3.1415927,0
1.0005006,100.05006,0.89398903,-1.0303512e-06,2.4421393e-05,1,4.2285867,4.2285867,3.1415927,0
1.0004961,100.04962,0.89654219,-8.8412463e-07,1.7937578e-05,1,4.23487,4.23487,3.1415927,0
1.000492,100.0492,0.89906675,-8.7863373e-07,1.1951789e-05,1,4.2411532,4.2411532,3.1415927,0
1.0004878,100.04878,0.9015913,-8.7314282e-07,5.9659992e-06,1,4.2474365,4.2474365,3.1415927,0
1.0004836,100.04837,0.90411562,-8.6765232e-07,-1.9336293e-08,1,4.2537193,4.2537193,3.1415927,0
1.0004795,100.04795,0.90664017,-8.6216141e-07,-6.0051261e-06,1,4.2600026,4.2600026,3.1415927,0
1.0004754,100.04754,0.90916473,-8.5667051e-07,-1.1990915e-05,1,4.2662859,4.2662859,3.1415927,0
1.0004712,100.04712,0.91168928,-8.5117961e-07,-1.7976705e-05,1,4.2725692,4.2725692,3.1415927,0
1.0004671,100.0467,0.91421384,-8.456887e-07,-2.3962495e-05,1,4.2788525,4.2788525,3.1415927,0
1.0004629,100.04629,0.91673815,-8.401982e-07,-2.9947831e-05,1,4.2851353,4.2851353,3.1415927,0
1.0004597,100.04597,0.91914588,-7.0025902e-07,-2.6072725e-05,1,4.2914186,4.2914186,3.1415927,0
1.0004587,100.04586,0.92129171,-7.24443e-07,-4.4397939e-07,1,4.2977018,4.2977018,3.1415927,0
1.0004576,100.04576,0.92343754,-7.4862692e-07,2.5184765e-05,1,4.3039851,4.3039851,3.1415927,0
1.0004566,100.04565,0.92558336,-7.7281089e-07,5.0813509e-05,1,4.3102684,4.3102684,3.1415927,0
1.0004555,100.04555,0.92772901,-7.9699299e-07,7.6440308e-05,1,4.3165512,4.3165512,3.1415927,0
1.0004545,100.04545,0.92987484,-8.2117697e-07,0.00010206905,1,4.3228345,4.3228345,3.1415927,0
1.0004535,100.04534,0.93202066,-8.4536089e-07,0.0001276978,1,4.3291178,4.3291178,3.1415927,0
1.0004524,100.04523,0.93416643,-8.6954486e-07,0.00015332655,1,4.3354011,4.3354011,3.1415927,0
1.0004513,100.04514,0.93631226,-8.9372878e-07,0.00017895529,1,4.3416843,4.3416843,3.1415927,0
1.0004504,100.04503,0.93845797,-9.1791094e-07,0.00020458209,1,4.3479671,4.3479671,3.1415927,0
1.0004507,100.04507,0.94033933,-7.8357283e-07,0.00021570351,1,4.3542504,4.3542504,3.1415927,0
1.0004518,100.04517,0.94210321,-7.9110225e-07,0.0002202365,1,4.3605337,4.3605337,3.1415927,0
1.0004529,100.04528,0.94386715,-7.9863167e-07,0.00022476949,1,4.366817,4.366817,3.1415927,0
1.0004538,100.04538,0.94563103,-8.061611e-07,0.00022930247,1,4.3731003,4.3731003,3.1415927,0
1.0004549,100.04549,0.94739485,-8.1369001e-07,0.00023383512,1,4.3793831,4.3793831,3.1415927,0
1.000456,100.04559,0.94915873,-8.2121943e-07,0.00023836811,1,4.3856664,4.3856664,3.1415927,0
1.0004569,100.04569,0.95092267,-8.2874885e-07,0.00024290111,1,4.3919497,4.3919497,3.1415927,0
1.000458,100.0458,0.95268655,-8.3627828e-07,0.0002474341,1,4.3982329,4.3982329,3.1415927,0
1.0004591,100.0459,0.95445049,-8.438077e-07,0.00025196708,1,4.4045162,4.4045162,3.1415927,0
1.0004601,100.04601,0.95618445,-6.9819748e-07,0.00025286066,1,4.410799,4.410799,3.1415927,0
1.0004623,100.04622,0.95756537,-6.6354534e-07,0.00020933402,1,4.4170823,4.4170823,3.1415927,0
1.0004643,100.04643,0.95894629,-6.2889319e-07,0.00016580737,1,4.4233656,4.4233656,3.1415927,0
1.0004665,100.04664,0.96032721,-5.9424104e-07,0.00012228075,1,4.4296489,4.4296489,3.1415927,0
1.0004685,100.04684,0.96170813,-5.595889e-07,7.8754114e-05,1,4.4359322,4.4359322,3.1415927,0
1.0004706,100.04705,0.96308899,-5.2493937e-07,3.5230783e-05,1,4.442215,4.442215,3.1415927,0
1.0004727,100.04726,0.96446991,-4.9028722e-07,-8.2958522e-06,1,4.4484982,4.4484982,3.1415927,0
1.0004748,100.04747,0.96585083,-4.5563505e-07,-5.1822488e-05,1,4.4547815,4.4547815,3.1415927,0
1.0004768,100.04768,0.96723175,-4.209829e-07,-9.5349118e-05,1,4.4610648,4.4610648,3.1415927,0
1.000479,100.04788,0.96861267,-3.8633075e-07,-0.00013887575,1,4.4673481,4.4673481,3.1415927,0
1.000482,100.04819,0.96981853,-2.1351036e-07,-0.00015850902,1,4.4736309,4.4736309,3.1415927,0
1.0004861,100.04861,0.97082049,-2.0926964e-07,-0.00015042805,1,4.4799142,4.4799142,3.1415927,0
1.0004903,100.04902,0.97182238,-2.0502893e-07,-0.00014234708,1,4.4861975,4.4861975,3.1415927,0
1.0004945,100.04944,0.97282434,-2.0078821e-07,-0.00013426611,1,4.4924808,4.4924808,3.1415927,0
1.0004985,100.04986,0.97382629,-1.9654749e-07,-0.00012618514,1,4.498764,4.498764,3.1415927,0
1.0005027,100.05027,0.97482812,-1.9230708e-07,-0.00011810479,1,4.5050468,4.5050468,3.1415927,0
1.0005069,100.05069,0.97583008,-1.8806637e-07,-0.00011002382,1,4.5113301,4.5113301,3.1415927,0
1.0005111,100.0511,0.97683197,-1.8382565e-07,-0.00010194285,1,4.5176134,4.5176134,3.1415927,0
1.0005152,100.05152,0.97783393,-1.7958493e-07,-9.3861876e-05,1,4.5238967,4.5238967,3.1415927,0
1.0005194,100.05194,0.97883588,-1.7534421e-07,-8.5780906e-05,1,4.53018,4.53018,3.1415927,0
1.0005236,100.05235,0.97951955,-7.4021273e-08,-1.9330519e-05,1,4.5364628,4.5364628,3.1415927,0
1.0005277,100.05277,0.98014587,-1.3701869e-07,5.7635629e-05,1,4.5427461,4.5427461,3.1415927,0
1.0005318,100.05318,0.98077226,-2.000161e-07,0.00013460178,1,4.5490294,4.5490294,3.1415927,0
1.000536,100.0536,0.98139858,-2.6301353e-07,0.00021156792,1,4.5553126,4.5553126,3.1415927,0
1.0005401,100.05402,0.98202497,-3.2601093e-07,0.00028853407,1,4.5615959,4.5615959,3.1415927,0
1.0005443,100.05444,0.98265129,-3.8900836e-07,0.00036550022,1,4.5678792,4.5678792,3.1415927,0
1.0005485,100.05485,0.98327762,-4.5200099e-07,0.00044246053,1,4.574162,4.574162,3.1415927,0
1.0005527,100.05527,0.98390394,-5.1499842e-07,0.00051942671,1,4.5804453,4.5804453,3.1415927,0
1.0005568,100.05568,0.98453033,-5.7799582e-07,0.00059639284,1,4.5867286,4.5867286,3.1415927,0
1.000561,100.0561,0.98506969,-4.5253464e-07,0.00062194315,1,4.5930119,4.5930119,3.1415927,0
1.0005652,100.05651,0.98531985,-3.7167388e-07,0.00047601145,1,4.5992951,4.5992951,3.1415927,0
1.0005693,100.05693,0.98557001,-2.9081923e-07,0.00033009087,1,4.6055779,4.6055779,3.1415927,0
1.0005735,100.05734,0.98582011,-2.0995849e-07,0.0001841592,1,4.6118612,4.6118612,3.1415927,0
1.0005776,100.05776,0.98607028,-1.2909773e-07,3.8227525e-05,1,4.6181445,4.6181445,3.1415927,0
1.0005817,100.05817,0.98632044,-4.8236966e-08,-0.00010770415,1,4.6244278,4.6244278,3.1415927,0
1.0005859,100.05859,0.9865706,3.2623795e-08,-0.00025363581,1,4.6307111,4.6307111,3.1415927,0
1.0005901,100.05901,0.9868207,1.1347841e-07,-0.00039955642,1,4.6369939,4.6369939,3.1415927,0
1.0005943,100.05943,0.98707086,1.9433918e-07,-0.00054548809,1,4.6432772,4.6432772,3.1415927,0
1.0005984,100.05984,0.98732096,2.7519994e-07,-0.00069141976,1,4.6495605,4.6495605,3.1415927,0
1.0006019,100.06019,0.9873535,3.4267725e-07,-0.00016170947,1,4.6558437,4.6558437,3.1415927,0
1.000605,100.0605,0.98725063,1.4879919e-07,0.00078890071,1,4.662127,4.662127,3.1415927,0
1.0006082,100.06081,0.98714781,-4.5064162e-08,0.0017394387,1,4.6684098,4.6684098,3.1415927,0
1.0006113,100.06113,0.98704499,-2.3894222e-07,0.0026900489,1,4.6746931,4.6746931,3.1415927,0
1.0006144,100.06144,0.98694211,-4.3282029e-07,0.0036406592,1,4.6809764,4.6809764,3.1415927,0
1.0006175,100.06175,0.98683929,-6.2669835e-07,0.0045912694,1,4.6872597,4.6872597,3.1415927,0
1.0006206,100.06207,0.98673642,-8.2057642e-07,0.0055418797,1,4.693543,4.693543,3.1415927,0
1.0006238,100.06238,0.9866336,-1.0144398e-06,0.0064924173,1,4.6998258,4.6998258,3.1415927,0
1.0006269,100.06269,0.98653072,-1.2083178e-06,0.0074430276,1,4.706109,4.706109,3.1415927,0
1.00064,100.064,0.98619574,-9.8621349e-06,-0.0066086221,1,4.7123923,4.7123923,3.1415927,0
