Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.002424,100.2424,-0.37783772,-0.0000023865116,-0.000034119588,1,2.7646036,2.7646036,3.1415927,0
1.0024416,100.24416,-0.37190288,-0.0000023940538,-0.000036061323,1,2.7708867,2.7708867,3.1415927,0
1.0024593,100.24593,-0.36596781,-0.0000024015965,-0.000038003134,1,2.7771699,2.7771699,3.1415927,0
1.0024768,100.24768,-0.36003298,-0.0000024091389,-0.000039944869,1,2.783453,2.783453,3.1415927,0
1.0024923,100.24923,-0.35395613,-0.0000024752942,-0.000040018364,1,2.7897363,2.7897363,3.1415927,0
1.0025072,100.25072,-0.34784797,-0.000002483775,-0.000040108447,1,2.7960196,2.7960196,3.1415927,0
1.0025222,100.25222,-0.34174001,-0.0000024922556,-0.000040198531,1,2.8023026,2.8023026,3.1415927,0
1.0025371,100.25372,-0.33563185,-0.0000025007364,-0.000040288618,1,2.8085859,2.8085859,3.1415927,0
1.0025522,100.25521,-0.32952392,-0.000002509217,-0.000040378702,1,2.8148689,2.8148689,3.1415927,0
1.0025671,100.25671,-0.32341576,-0.0000025176978,-0.000040468789,1,2.8211522,2.8211522,3.1415927,0
1.0025821,100.2582,-0.31730759,-0.0000025261786,-0.000040558876,1,2.8274355,2.8274355,3.1415927,0
1.002597,100.2597,-0.31119967,-0.0000025346592,-0.00004064896,1,2.8337185,2.8337185,3.1415927,0
1.002612,100.26119,-0.3050915,-0.00000254314,-0.000040739047,1,2.8400018,2.8400018,3.1415927,0
1.0026269,100.26269,-0.29898354,-0.0000025516204,-0.000040829127,1,2.8462849,2.8462849,3.1415927,0
1.0026419,100.26418,-0.29287538,-0.0000025601012,-0.000040919214,1,2.8525681,2.8525681,3.1415927,0
1.0026556,100.26556,-0.28670377,-0.0000026075461,-0.000040344232,1,2.8588514,2.8588514,3.1415927,0
1.0026679,100.26679,-0.28045645,-0.000002602108,-0.000039762526,1,2.8651345,2.8651345,3.1415927,0
